date,open,high,low,close,volume
2017-04-10,111.089996,111.58,110.78,110.94,
2017-04-11,110.94,110.97,109.6,109.62,
2017-04-12,109.63,109.89,108.96,109.029999,
2017-04-13,109.019997,109.41,108.72,109.089996,
2017-04-14,109.089996,109.25,108.55,108.64,
2017-04-17,108.67,109.059998,108.12,108.91,
2017-04-18,108.92,109.23,108.31,108.42,
2017-04-19,108.42,109.19,108.36,108.86,
2017-04-20,108.85,109.49,108.7,109.32,
2017-04-21,109.33,109.44,108.86,109.080002,
2017-04-24,110.25,110.64,109.64,109.77,
2017-04-25,109.77,111.19,109.58,111.089996,
2017-04-26,111.11,111.8,110.88,111.059998,
2017-04-27,111.059998,111.61,111.0,111.27,
2017-04-28,111.25,111.72,111.059998,111.55,
2017-05-01,111.3,111.93,111.19,111.84,
2017-05-02,111.86,112.33,111.78,111.98,
2017-05-03,112.0,112.8,111.95,112.75,
2017-05-04,112.74,113.050003,112.3,112.46,
2017-05-05,112.45,112.83,112.080002,112.72,
2017-05-08,112.98,113.31,112.38,113.25,
2017-05-09,113.25,114.33,113.11,113.98,
2017-05-10,113.98,114.36,113.62,114.28,
2017-05-11,114.31,114.39,113.47,113.86,
2017-05-12,113.86,113.97,113.19,113.34,
2017-05-15,113.19,113.86,113.11,113.78,
2017-05-16,113.78,113.8,112.91,113.12,
2017-05-17,113.13,113.14,110.78,110.82,
2017-05-18,110.83,111.73,110.23,111.5,
2017-05-19,111.48,111.7,111.029999,111.28,
2017-05-22,111.33,111.62,110.89,111.3,
2017-05-23,111.31,111.86,110.86,111.78,
2017-05-24,111.76,112.12,111.46,111.5,
2017-05-25,111.48,111.95,111.47,111.83,
2017-05-26,111.86,111.89,110.89,111.34,
2017-05-29,111.32,111.48,111.16,111.26,
2017-05-30,111.27,111.35,110.67,110.85,
2017-05-31,110.86,111.25,110.47,110.78,
2017-06-01,110.77,111.48,110.67,111.36,
2017-06-02,111.34,111.72,110.31,110.42,
2017-06-05,110.36,110.73,110.25,110.47,
2017-06-06,110.44,110.52,109.2,109.41,
2017-06-07,109.44,109.91,109.11,109.81,
2017-06-08,109.83,110.42,109.39,110.0,
2017-06-09,110.0,110.81,109.75,110.34,
2017-06-12,110.36,110.44,109.61,109.94,
2017-06-13,109.95,110.28,109.82,110.07,
2017-06-14,110.059998,110.36,108.83,109.58,
2017-06-15,109.56,111.0,109.28,110.94,
2017-06-16,110.92,111.44,110.64,110.86,
2017-06-19,110.83,111.61,110.75,111.53,
2017-06-20,111.53,111.81,111.31,111.44,
2017-06-21,111.45,111.73,111.050003,111.38,
2017-06-22,111.35,111.45,110.93,111.33,
2017-06-23,111.35,111.45,111.16,111.29,
2017-06-26,111.11,111.94,111.11,111.84,
2017-06-27,111.88,112.47,111.45,112.36,
2017-06-28,112.36,112.43,111.83,112.3,
2017-06-29,112.31,112.94,111.81,112.18,
2017-06-30,112.19,112.62,111.74,112.38,
2017-07-03,112.14,113.48,111.94,113.39,
2017-07-04,113.38,113.48,112.73,113.28,
2017-07-05,113.28,113.69,112.81,113.27,
2017-07-06,113.27,113.48,112.89,113.22,
2017-07-07,113.19,114.19,113.080002,113.89,
2017-07-10,113.97,114.3,113.85,114.040001,
2017-07-11,114.050003,114.51,113.72,113.94,
2017-07-12,113.94,113.98,112.92,113.16,
2017-07-13,113.16,113.53,112.86,113.28,
2017-07-14,113.29,113.6,112.27,112.53,
2017-07-17,112.5,112.88,112.31,112.64,
2017-07-18,112.62,112.72,111.67,112.080002,
2017-07-19,112.080002,112.25,111.56,111.97,
2017-07-20,111.98,112.43,111.48,111.91,
2017-07-21,111.92,112.089996,111.0,111.12,
2017-07-24,111.059998,111.31,110.61,111.11,
2017-07-25,111.080002,111.96,110.81,111.89,
2017-07-26,111.89,112.2,111.059998,111.17,
2017-07-27,111.18,111.73,110.78,111.25,
2017-07-28,111.28,111.34,110.55,110.67,
2017-07-31,110.64,110.78,110.19,110.25,
2017-08-01,110.25,110.59,109.92,110.36,
2017-08-02,110.36,111.0,110.28,110.73,
2017-08-03,110.72,110.84,109.86,110.050003,
2017-08-04,110.029999,111.059998,109.83,110.69,
2017-08-07,110.61,110.92,110.61,110.75,
2017-08-08,110.73,110.83,110.23,110.31,
2017-08-09,110.31,110.39,109.56,110.080002,
2017-08-10,110.080002,110.19,109.14,109.22,
2017-08-11,109.22,109.44,108.77,109.19,
2017-08-14,109.059998,109.81,109.029999,109.64,
2017-08-15,109.64,110.86,109.59,110.67,
2017-08-16,110.67,110.95,110.019997,110.19,
2017-08-17,110.2,110.37,109.43,109.57,
2017-08-18,109.58,109.61,108.61,109.19,
2017-08-21,109.34,109.43,108.62,108.98,
2017-08-22,108.97,109.65,108.87,109.57,
2017-08-23,109.56,109.83,108.92,109.029999,
2017-08-24,109.059998,109.61,108.83,109.56,
2017-08-25,109.56,109.86,109.11,109.36,
2017-08-28,109.26,109.42,109.029999,109.25,
2017-08-29,109.27,109.91,108.27,109.75,
2017-08-30,109.75,110.44,109.53,110.23,
2017-08-31,110.25,110.67,109.89,109.97,
2017-09-01,109.97,110.42,109.56,110.27,
2017-09-04,109.4,109.94,109.31,109.74,
2017-09-05,109.73,109.84,108.64,108.81,
2017-09-06,108.81,109.41,108.45,109.23,
2017-09-07,109.23,109.28,108.059998,108.45,
2017-09-08,108.45,108.5,107.33,107.84,
2017-09-11,108.2,109.52,108.14,109.41,
2017-09-12,109.42,110.27,109.25,110.17,
2017-09-13,110.19,110.7,109.92,110.48,
2017-09-14,110.48,111.029999,110.080002,110.23,
2017-09-15,110.22,111.33,109.55,110.84,
2017-09-18,110.88,111.67,110.88,111.57,
2017-09-19,111.56,111.89,111.19,111.59,
2017-09-20,111.58,112.53,111.11,112.22,
2017-09-21,112.21,112.72,112.13,112.47,
2017-09-22,112.47,112.56,111.66,111.98,
2017-09-25,111.98,112.53,111.47,111.73,
2017-09-26,111.73,112.48,111.5,112.23,
2017-09-27,112.25,113.27,112.21,112.83,
2017-09-28,112.86,113.2,112.25,112.34,
2017-09-29,112.35,112.74,112.21,112.49,
2017-10-02,112.56,113.059998,112.44,112.77,
2017-10-03,112.75,113.2,112.64,112.86,
2017-10-04,112.86,112.94,112.33,112.75,
2017-10-05,112.75,112.92,112.41,112.82,
2017-10-06,112.81,113.44,112.61,112.64,
2017-10-09,112.69,112.75,112.32,112.67,
2017-10-10,112.67,112.83,112.0,112.45,
2017-10-11,112.45,112.59,112.080002,112.5,
2017-10-12,112.5,112.53,112.12,112.28,
2017-10-13,112.28,112.33,111.69,111.86,
2017-10-16,111.85,112.29,111.65,112.19,
2017-10-17,112.19,112.48,112.029999,112.2,
2017-10-18,112.2,113.059998,112.14,112.94,
2017-10-19,112.94,113.16,112.31,112.55,
2017-10-20,112.53,113.58,112.52,113.52,
2017-10-23,113.69,114.11,113.25,113.44,
2017-10-24,113.43,114.010002,113.25,113.9,
2017-10-25,113.92,114.25,113.48,113.75,
2017-10-26,113.75,114.080002,113.34,113.98,
2017-10-27,113.98,114.45,113.64,113.69,
2017-10-30,113.73,113.84,113.029999,113.19,
2017-10-31,113.17,113.73,112.97,113.64,
2017-11-01,113.64,114.3,113.61,114.17,
2017-11-02,114.17,114.22,113.53,114.089996,
2017-11-03,114.080002,114.44,113.66,114.080002,
2017-11-06,114.0,114.74,113.7,113.7,
2017-11-07,113.7,114.34,113.69,114.019997,
2017-11-08,114.0,114.050003,113.39,113.88,
2017-11-09,113.86,114.080002,113.089996,113.47,
2017-11-10,113.47,113.64,113.2,113.53,
2017-11-13,113.52,113.72,113.25,113.62,
2017-11-14,113.62,113.92,113.31,113.45,
2017-11-15,113.47,113.5,112.47,112.88,
2017-11-16,112.88,113.34,112.73,113.059998,
2017-11-17,113.050003,113.16,111.94,112.080002,
2017-11-20,112.080002,112.72,111.88,112.62,
2017-11-21,112.62,112.72,112.17,112.44,
2017-11-22,112.45,112.5,111.14,111.22,
2017-11-23,111.21,111.38,111.059998,111.22,
2017-11-24,111.22,111.64,111.19,111.55,
2017-11-27,111.41,111.69,110.83,111.089996,
2017-11-28,111.089996,111.64,110.94,111.48,
2017-11-29,111.48,112.15,111.37,111.93,
2017-11-30,111.92,112.64,111.72,112.53,
2017-12-01,112.53,112.88,111.42,112.11,
2017-12-04,112.41,113.089996,112.36,112.42,
2017-12-05,112.41,112.88,112.38,112.59,
2017-12-06,112.59,112.67,112.0,112.3,
2017-12-07,112.28,113.16,112.2,113.080002,
2017-12-08,113.080002,113.58,113.059998,113.48,
2017-12-11,113.48,113.69,113.24,113.56,
2017-12-12,113.58,113.75,113.38,113.55,
2017-12-13,113.56,113.58,112.47,112.55,
2017-12-14,112.53,112.88,112.059998,112.39,
2017-12-15,112.39,112.75,112.029999,112.58,
2017-12-18,112.64,112.85,112.32,112.55,
2017-12-19,112.54,113.080002,112.51,112.89,
2017-12-20,112.89,113.47,112.84,113.39,
2017-12-21,113.41,113.64,113.2,113.33,
2017-12-22,113.32,113.45,113.25,113.27,
2017-12-25,113.33,113.38,113.22,113.28,
2017-12-26,113.28,113.36,113.12,113.23,
2017-12-27,113.25,113.39,113.14,113.36,
2017-12-28,113.36,113.36,112.67,112.89,
2017-12-29,112.88,112.98,112.47,112.69,
2018-01-01,112.67,112.69,112.64,112.66,
2018-01-02,112.67,112.8,112.059998,112.3,
2018-01-03,112.3,112.61,112.17,112.5,
2018-01-04,112.5,112.87,112.46,112.75,
2018-01-05,112.75,113.32,112.72,113.080002,
2018-01-08,113.059998,113.39,112.89,113.089996,
2018-01-09,113.11,113.19,112.36,112.66,
2018-01-10,112.66,112.78,111.28,111.44,
2018-01-11,111.44,111.89,111.050003,111.25,
2018-01-12,111.26,111.7,110.91,111.040001,
2018-01-15,111.07,111.2,110.32,110.54,
2018-01-16,110.55,110.98,110.25,110.45,
2018-01-17,110.44,111.34,110.19,111.28,
2018-01-18,111.3,111.5,110.7,111.11,
2018-01-19,111.11,111.14,110.5,110.78,
2018-01-22,110.62,111.23,110.52,110.92,
2018-01-23,110.92,111.19,110.25,110.31,
2018-01-24,110.31,110.34,108.97,109.22,
2018-01-25,109.22,109.7,108.5,109.41,
2018-01-26,109.42,109.78,108.28,108.72,
2018-01-29,108.69,109.2,108.5,108.95,
2018-01-30,108.97,109.22,108.42,108.78,
2018-01-31,108.78,109.45,108.58,109.19,
2018-02-01,109.19,109.75,109.089996,109.41,
2018-02-02,109.41,110.48,109.28,110.11,
2018-02-05,110.11,110.31,108.98,109.11,
2018-02-06,109.080002,109.66,108.44,109.56,
2018-02-07,109.56,109.72,108.92,109.33,
2018-02-08,109.31,109.78,108.58,108.75,
2018-02-09,108.75,109.31,108.050003,108.8,
2018-02-12,108.81,108.95,108.44,108.66,
2018-02-13,108.64,108.78,107.39,107.83,
2018-02-14,107.83,107.91,106.72,107.019997,
2018-02-15,107.0,107.029999,106.029999,106.12,
2018-02-16,106.14,106.41,105.53,106.31,
2018-02-19,106.33,106.73,106.089996,106.6,
2018-02-20,106.61,107.39,106.56,107.33,
2018-02-21,107.33,107.92,107.27,107.78,
2018-02-22,107.78,107.81,106.59,106.75,
2018-02-23,106.75,107.14,106.48,106.89,
2018-02-26,106.84,107.3,106.38,106.94,
2018-02-27,106.94,107.69,106.78,107.33,
2018-02-28,107.33,107.53,106.55,106.67,
2018-03-01,106.67,107.2,106.16,106.24,
2018-03-02,106.23,106.31,105.25,105.75,
2018-03-05,105.69,106.25,105.36,106.2,
