date,open,high,low,close,volume
2021-09-02,5370667,5509712,5349098,5412000,
2021-09-03,5412000,5575900,5308286,5488567,
2021-09-04,5488567,5535000,5425472,5480003,
2021-09-05,5480003,5684999,5441001,5661974,
2021-09-06,5660469,5794000,5602943,5785000,
2021-09-07,5785000,5800000,4987654,5177076,
2021-09-08,5180000,5231212,4898211,5080007,
2021-09-09,5080007,5195752,5021367,5094996,
2021-09-10,5094996,5166399,4863099,4935382,
2021-09-11,4934377,5056082,4913521,4970421,
2021-09-12,4970421,5099998,4924686,5060487,
2021-09-13,5056219,5147605,4789900,4944019,
2021-09-14,4944019,5181850,4917695,5170158,
2021-09-15,5170158,5300000,5121932,5269514,
2021-09-16,5269514,5300000,5162000,5238769,
2021-09-17,5238769,5288849,5145018,5200215,
2021-09-18,5200215,5360000,5175221,5309564,
2021-09-19,5309564,5319990,5152000,5199215,
2021-09-20,5199215,5208646,4654818,4708805,
2021-09-21,4708805,4783000,4325000,4443155,
2021-09-22,4443158,4824349,4430129,4788586,
2021-09-23,4788586,4964998,4738887,4955000,
2021-09-24,4955000,4986484,4500002,4745957,
2021-09-25,4745957,4762578,4616168,4730000,
2021-09-26,4730000,4863322,4520026,4789654,
2021-09-27,4783963,4905514,4678699,4682099,
2021-09-28,4684421,4760295,4561261,4579191,
2021-09-29,4579191,4746346,4549667,4651215,
2021-09-30,4651215,4900606,4638266,4878202,
2021-10-01,4878202,5380000,4818731,5348191,
2021-10-02,5348191,5361999,5268227,5290268,
2021-10-03,5290000,5445651,5228702,5352884,
2021-10-04,5352884,5484044,5201699,5453102,
2021-10-05,5457259,5774314,5435001,5732959,
2021-10-06,5732959,6203663,5616119,6161731,
2021-10-07,6161731,6164594,5952100,6001452,
2021-10-08,6001452,6275000,5998000,6060792,
2021-10-09,6060792,6216000,6032800,6164000,
2021-10-10,6164036,6307359,6080000,6145272,
2021-10-11,6142408,6544460,6117855,6515000,
2021-10-12,6512535,6515905,6150886,6356779,
2021-10-13,6356779,6530430,6164260,6489795,
2021-10-14,6489795,6635000,6460000,6523400,
2021-10-15,6523400,7150000,6471623,7040846,
2021-10-16,7040846,7100000,6865000,6943502,
2021-10-17,6943502,7041752,6730000,7027457,
2021-10-18,7027457,7149000,6849919,7075066,
2021-10-19,7075707,7379000,7014607,7364000,
2021-10-20,7364646,7659480,7280745,7554774,
2021-10-21,7555000,7598000,7064237,7080185,
2021-10-22,7080384,7267999,6811271,6895333,
2021-10-23,6895333,7005307,6774372,6959294,
2021-10-24,6959294,6981000,6759935,6918403,
2021-10-25,6918403,7247178,6893532,7178427,
2021-10-26,7180871,7202227,6841168,6891979,
2021-10-27,6896595,7011811,6622000,6656683,
2021-10-28,6656683,7090428,6600008,6883415,
2021-10-29,6883415,7173373,6850000,7098467,
2021-10-30,7098467,7109000,6936091,7056438,
2021-10-31,7060000,7108000,6855980,7014554,
2021-11-01,7009911,7137580,6812301,6952339,
2021-11-02,6955335,7300000,6920000,7208405,
2021-11-03,7209500,7237000,6945000,7170190,
2021-11-04,7170190,7195434,6915251,6994236,
2021-11-05,6994235,7114133,6901802,6933000,
2021-11-06,6933000,6993727,6839000,6984000,
2021-11-07,6984000,7176000,6970112,7176000,
2021-11-08,7176000,7667000,7174221,7645000,
2021-11-09,7645000,7722222,7490000,7561725,
2021-11-10,7561725,7794000,7261350,7398000,
2021-11-11,7395001,7479998,7332389,7399876,
2021-11-12,7399876,7473308,7107000,7303811,
2021-11-13,7303811,7397123,7230867,7345075,
2021-11-14,7345588,7464023,7260000,7464023,
2021-11-15,7464023,7552913,7253563,7275045,
2021-11-16,7280121,7280121,6712000,6916993,
2021-11-17,6912628,6983237,6720000,6898760,
2021-11-18,6898760,6962000,6464122,6506871,
2021-11-19,6507069,6647375,6360963,6628505,
2021-11-20,6628505,6833999,6559602,6814224,
2021-11-21,6814224,6853502,6690457,6704801,
2021-11-22,6706499,6786131,6401150,6462030,
2021-11-23,6462030,6659796,6368000,6634996,
2021-11-24,6634996,6646681,6447029,6597510,
2021-11-25,6600849,6848000,6583177,6785379,
2021-11-26,6785379,6804217,6084707,6105810,
2021-11-27,6106000,6291877,6092279,6218028,
2021-11-28,6215624,6536195,6060000,6520466,
2021-11-29,6520466,6694520,6436294,6582982,
2021-11-30,6582982,6679161,6337000,6457586,
2021-12-01,6455667,6679990,6385000,6468000,
2021-12-02,6468000,6488174,6320671,6395063,
2021-12-03,6395063,6527408,5890020,6085192,
2021-12-04,6083162,6103749,4880053,5565198,
2021-12-05,5564117,5637123,5399184,5592857,
2021-12-06,5593682,5787522,5357028,5740000,
2021-12-07,5740319,5900000,5688000,5748085,
2021-12-08,5748085,5831166,5540001,5742250,
2021-12-09,5742250,5780020,5377723,5405886,
2021-12-10,5405886,5680160,5327006,5356514,
2021-12-11,5355022,5618648,5312186,5599377,
2021-12-12,5602399,5761461,5532000,5692461,
2021-12-13,5692461,5701782,5200724,5311515,
2021-12-14,5311515,5530000,5265000,5498520,
2021-12-15,5498520,5649000,5305555,5575096,
2021-12-16,5575948,5644950,5407006,5413000,
2021-12-17,5413000,5462656,5160000,5252765,
2021-12-18,5252041,5387550,5181593,5333119,
2021-12-19,5333119,5482760,5288622,5308906,
2021-12-20,5308906,5397869,5180798,5329099,
2021-12-21,5332277,5624937,5300500,5579913,
2021-12-22,5579913,5660544,5532120,5552609,
2021-12-23,5552609,5876510,5488669,5808562,
2021-12-24,5813000,5924549,5772813,5817441,
2021-12-25,5817441,5850322,5750000,5768595,
2021-12-26,5768595,5857996,5660381,5805338,
2021-12-27,5808996,5980691,5771493,5820883,
2021-12-28,5820883,5821650,5435000,5456831,
2021-12-29,5456831,5533212,5304895,5343060,
2021-12-30,5343060,5522222,5280786,5425747,
2021-12-31,5423487,5589859,5254877,5325242,
2022-01-01,5325242,5515000,5323749,5495000,
2022-01-02,5495000,5517582,5377728,5449625,
2022-01-03,5448625,5477676,5276666,5358524,
2022-01-04,5362273,5516632,5298668,5328098,
2022-01-05,5329012,5449500,4944443,5048182,
2022-01-06,5051360,5086549,4919125,4998900,
2022-01-07,5000000,5005364,4715529,4807016,
2022-01-08,4807016,4893068,4700832,4823412,
2022-01-09,4823412,4947009,4772503,4844534,
2022-01-10,4846257,4895204,4581736,4824475,
2022-01-11,4824475,4979997,4780000,4933686,
2022-01-12,4933686,5083108,4901818,5044043,
2022-01-13,5044043,5075850,4836495,4862046,
2022-01-14,4862078,4963844,4760000,4922738,
2022-01-15,4922738,5003864,4871922,4926803,
2022-01-16,4926803,4965994,4873732,4929153,
2022-01-17,4929153,4940345,4770070,4839249,
2022-01-18,4839249,4889999,4736368,4853936,
2022-01-19,4853936,4878174,4715000,4770212,
2022-01-20,4770212,4961991,4624283,4639894,
2022-01-21,4639435,4685214,4016025,4148838,
2022-01-22,4146125,4184518,3875000,3990005,
2022-01-23,3990005,4154068,3944354,4128789,
2022-01-24,4128789,4278702,3758138,4185000,
2022-01-25,4185000,4277999,4069012,4214180,
2022-01-26,4214180,4406929,4161290,4229766,
2022-01-27,4230229,4299288,4080000,4292436,
2022-01-28,4292436,4378250,4184255,4346669,
2022-01-29,4346669,4466526,4309444,4403373,
2022-01-30,4403373,4425020,4314001,4374133,
2022-01-31,4372479,4461762,4235851,4432335,
2022-02-01,4432335,4504419,4365074,4443671,
2022-02-02,4443671,4462325,4189001,4223411,
2022-02-03,4225388,4292585,4167685,4291293,
2022-02-04,4289048,4811247,4257000,4790000,
2022-02-05,4791341,4830522,4720500,4773827,
2022-02-06,4773827,4920000,4745860,4887930,
2022-02-07,4887930,5122480,4801240,5050001,
2022-02-08,5048882,5257291,4935097,5095904,
2022-02-09,5095904,5177720,4988350,5132628,
2022-02-10,5132628,5310273,5028254,5054853,
2022-02-11,5055494,5092968,4845113,4891511,
2022-02-12,4891511,4966325,4823001,4879636,
2022-02-13,4879636,4945000,4842570,4867892,
2022-02-14,4867892,4954074,4805791,4919826,
2022-02-15,4919826,5178444,4902943,5154017,
2022-02-16,5157345,5158406,5004777,5066235,
2022-02-17,5066235,5100000,4608756,4657141,
2022-02-18,4657141,4725093,4543807,4606074,
2022-02-19,4606074,4663000,4570000,4617713,
2022-02-20,4617713,4621001,4373391,4414087,
2022-02-21,4414546,4547808,4223135,4245285,
2022-02-22,4245285,4425185,4171818,4405370,
2022-02-23,4405370,4518470,4264106,4283443,
2022-02-24,4283443,4580134,3941150,4432578,
2022-02-25,4432578,4588196,4385161,4532137,
2022-02-26,4532137,4650000,4463013,4523999,
2022-02-27,4523999,4601938,4275000,4357255,
2022-02-28,4357255,5067007,4332564,4971301,
2022-03-01,4971301,5158220,4918253,5104356,
2022-03-02,5104356,5219269,5000000,5075614,
2022-03-03,5074978,5100000,4831715,4906652,
2022-03-04,4906652,4911357,4435000,4504751,
2022-03-05,4504751,4556194,4440000,4531796,
2022-03-06,4531796,4562769,4384000,4421060,
2022-03-07,4421060,4556883,4290357,4390272,
2022-03-08,4392079,4550001,4373694,4485235,
2022-03-09,4485235,4928861,4479000,4862323,
2022-03-10,4863463,4873698,4481014,4584098,
2022-03-11,4584098,4700598,4450000,4543814,
2022-03-12,4543814,4623568,4535001,4552679,
2022-03-13,4555023,4610000,4421661,4446469,
2022-03-14,4446469,4719994,4416000,4688164,
2022-03-15,4688164,4714327,4503000,4645941,
2022-03-16,4645941,4929998,4591663,4887411,
2022-03-17,4887411,4920000,4806835,4850262,
2022-03-18,4850262,5041662,4780000,4975235,
2022-03-19,4975235,5045000,4950000,5029838,
2022-03-20,5026878,5038409,4876400,4924073,
2022-03-21,4924073,4950000,4831444,4905627,
2022-03-22,4905627,5202000,4899200,5135045,
2022-03-23,5135045,5207372,5060001,5192533,
2022-03-24,5191306,5405320,5169653,5382461,
2022-03-25,5382461,5507472,5309358,5414668,
2022-03-26,5414668,5464781,5385000,5436112,
2022-03-27,5436112,5733050,5424507,5724823,
2022-03-28,5724823,5955555,5699003,5821658,
2022-03-29,5821658,5922444,5769686,5842088,
2022-03-30,5842088,5842088,5698000,5738529,
2022-03-31,5738529,5782167,5506232,5540000,
2022-04-01,5540000,5746000,5423634,5674997,
2022-04-02,5674997,5781293,5590844,5615109,
2022-04-03,5616241,5811863,5581001,5693890,
2022-04-04,5693890,5751171,5543525,5720000,
2022-04-05,5720000,5793994,5617821,5630025,
2022-04-06,5630025,5645000,5341000,5345255,
2022-04-07,5344362,5442003,5285365,5415921,
2022-04-08,5392130,5468888,5240644,5257774,
2022-04-09,5257774,5324190,5240479,5324190,
2022-04-10,5319300,5387329,5226569,5268693,
2022-04-11,5237899,5306112,4916697,4960897,
2022-04-12,4960897,5100232,4924044,5029088,
2022-04-13,5029088,5203685,4976829,5159821,
2022-04-14,5159821,5197800,4991088,5043000,
2022-04-15,5043000,5172665,5020290,5133258,
2022-04-16,5133258,5148170,5063596,5111569,
2022-04-17,5111569,5135000,5008292,5027866,
2022-04-18,5027866,5209580,4884505,5185662,
2022-04-19,5185662,5371000,5183000,5365371,
2022-04-20,5365371,5405000,5225490,5297305,
2022-04-21,5297305,5507615,5116000,5203080,
2022-04-22,5203080,5225038,5044804,5110008,
2022-04-23,5110008,5137934,5057098,5072742,
2022-04-24,5072742,5130891,5012007,5075600,
2022-04-25,5075600,5193113,4900000,5166670,
2022-04-26,5166670,5219999,4805645,4856122,
2022-04-27,4856122,5058195,4832203,5041282,
2022-04-28,5041282,5289944,5029351,5196977,
2022-04-29,5196977,5207996,4961389,5013086,
2022-04-30,5013086,5036410,4885071,4889956,
2022-05-01,4889956,5020000,4860022,5000401,
2022-05-02,5000401,5103333,4953035,5013597,
2022-05-03,5013597,5030000,4886981,4912827,
2022-05-04,4912827,5156501,4903793,5126510,
2022-05-05,5126510,5148000,4713339,4774492,
2022-05-06,4774492,4785758,4610000,4707124,
2022-05-07,4707124,4717935,4550784,4633426,
2022-05-08,4633426,4637656,4405555,4452629,
2022-05-09,4456250,4478180,3924401,3930157,
2022-05-10,3930392,4263744,3877000,4050648,
2022-05-11,4048227,4180034,3640647,3767372,
2022-05-12,3767556,3900000,3300000,3730335,
2022-05-13,3730335,4008509,3696354,3780782,
2022-05-14,3783275,3915000,3700652,3884639,
2022-05-15,3884639,4058888,3809640,4051702,
2022-05-16,4051702,4051702,3754000,3846621,
2022-05-17,3846621,3982746,3808591,3939033,
2022-05-18,3939033,3968564,3660015,3666628,
2022-05-19,3666835,3898174,3666628,3874998,
2022-05-20,3874998,3939508,3666666,3732754,
2022-05-21,3732754,3788051,3701678,3762852,
2022-05-22,3762852,3895542,3739004,3871138,
2022-05-23,3871138,3911153,3690000,3723114,
2022-05-24,3723114,3783813,3625564,3757205,
2022-05-25,3757205,3835680,3721217,3751496,
2022-05-26,3751496,3802599,3570435,3709973,
2022-05-27,3709973,3730805,3594707,3636753,
2022-05-28,3636753,3716433,3625963,3688235,
2022-05-29,3688235,3758111,3664854,3747454,
2022-05-30,3747454,4107000,3721211,4051397,
2022-05-31,4051397,4159554,4014309,4090869,
2022-06-01,4092000,4126980,3813974,3875105,
2022-06-02,3877553,3986279,3838000,3955681,
2022-06-03,3955681,3980299,3821229,3885999,
2022-06-04,3885999,3922464,3856190,3904501,
2022-06-05,3904501,3944077,3863520,3908524,
2022-06-06,3908524,4164231,3904704,4143000,
2022-06-07,4143000,4183225,3873002,4128468,
2022-06-08,4128468,4151625,3969849,4057150,
2022-06-09,4057150,4099500,4001000,4044534,
2022-06-10,4044534,4063109,3876068,3909892,
2022-06-11,3909892,3955555,3779000,3816527,
2022-06-12,3817126,3834158,3580000,3582369,
2022-06-13,3581890,3622740,2947756,3022450,
2022-06-14,3022450,3132929,2800000,2993222,
2022-06-15,2993222,3052999,2704367,3028131,
2022-06-16,3025282,3087654,2680517,2699210,
2022-06-17,2699210,2867592,2681305,2760047,
2022-06-18,2760047,2800719,2376000,2557404,
2022-06-19,2557404,2830754,2420058,2781391,
2022-06-20,2781391,2839419,2646367,2776542,
2022-06-21,2776542,2955632,2749162,2825420,
2022-06-22,2825420,2839500,2692640,2717974,
2022-06-23,2717427,2856904,2705189,2841759,
2022-06-24,2841759,2913630,2786000,2869229,
2022-06-25,2869229,2919000,2828347,2905004,
2022-06-26,2905004,2954300,2831648,2842692,
2022-06-27,2842692,2903226,2780000,2807387,
2022-06-28,2807387,2877326,2749208,2756864,
2022-06-29,2756864,2788888,2706987,2745502,
2022-06-30,2745502,2753391,2526217,2707746,
2022-07-01,2708458,2836769,2566017,2606426,
2022-07-02,2605734,2630000,2566067,2600900,
2022-07-03,2600900,2655504,2540000,2606656,
2022-07-04,2606656,2760999,2572062,2744174,
2022-07-05,2744310,2816000,2621990,2731520,
2022-07-06,2731520,2807639,2670543,2792717,
2022-07-07,2792717,2967615,2744565,2935584,
2022-07-08,2935584,3050518,2887000,2939209,
2022-07-09,2938000,2988247,2902200,2936574,
2022-07-10,2936574,2937870,2811613,2841968,
2022-07-11,2841968,2853954,2728577,2741180,
2022-07-12,2741740,2756851,2632500,2642522,
2022-07-13,2642522,2794317,2603001,2785035,
2022-07-14,2784441,2897173,2727131,2859721,
2022-07-15,2859445,2936117,2827510,2886497,
2022-07-16,2886497,2987610,2836665,2935070,
2022-07-17,2935070,2997141,2870910,2875300,
2022-07-18,2875300,3146070,2871337,3102938,
2022-07-19,3102162,3286887,2975179,3232731,
2022-07-20,3232731,3354929,3166449,3215121,
2022-07-21,3215121,3243373,3088888,3173551,
2022-07-22,3173551,3244172,3063673,3089790,
2022-07-23,3089790,3132729,2990843,3056032,
2022-07-24,3056032,3134700,3032187,3079947,
2022-07-25,3079947,3093848,2902166,2908522,
2022-07-26,2909321,2917788,2833000,2912351,
2022-07-27,2912351,3156000,2881858,3124543,
2022-07-28,3124543,3249999,3058271,3206956,
2022-07-29,3205470,3249811,3140500,3168503,
2022-07-30,3168503,3284145,3132322,3152799,
2022-07-31,3152799,3224381,3101400,3113082,
2022-08-01,3113082,3113200,3016016,3062150,
2022-08-02,3062150,3104575,2964599,3066846,
2022-08-03,3066671,3161184,3026219,3056663,
2022-08-04,3056663,3108654,2982411,3002820,
2022-08-05,3002820,3155035,2999410,3146349,
2022-08-06,3146467,3151411,3096111,3099964,
2022-08-07,3099964,3159500,3087645,3131328,
2022-08-08,3131328,3267997,3130000,3211079,
2022-08-09,3211079,3227617,3091692,3130000,
2022-08-10,3130000,3220464,3068612,3183701,
2022-08-11,3183701,3288888,3174899,3187322,
2022-08-12,3187039,3260432,3160000,3255377,
2022-08-13,3255377,3319864,3243230,3262927,
2022-08-14,3262927,3338989,3226087,3243334,
2022-08-15,3243334,3359900,3167250,3212126,
2022-08-16,3212126,3245001,3180000,3206856,
2022-08-17,3206856,3285000,3132969,3151340,
2022-08-18,3151340,3188307,3143003,3152377,
2022-08-19,3152377,3154919,2848000,2854385,
2022-08-20,2854385,2930000,2843467,2897228,
2022-08-21,2897228,2981841,2885011,2947952,
2022-08-22,2947952,2962100,2859350,2945000,
2022-08-23,2945000,2966168,2870201,2943127,
2022-08-24,2943127,2998000,2896440,2931406,
2022-08-25,2931406,2978566,2921451,2947465,
2022-08-26,2947464,2990000,2770000,2787390,
2022-08-27,2787000,2806065,2728594,2757153,
2022-08-28,2755948,2779681,2697516,2701936,
2022-08-29,2702206,2835000,2701960,2814876,
2022-08-30,2814876,2851640,2712500,2749512,
2022-08-31,2749512,2835000,2748408,2793446,
2022-09-01,2793446,2830000,2742231,2820499,
2022-09-02,2820500,2863792,2768305,2799562,
2022-09-03,2799562,2813000,2760499,2781451,
2022-09-04,2781451,2814768,2750000,2811351,
2022-09-05,2811351,2819999,2762275,2780498,
2022-09-06,2780498,2839000,2668770,2692083,
2022-09-07,2692083,2797972,2662203,2778171,
2022-09-08,2778171,2801377,2741124,2778088,
2022-09-09,2778088,3076019,2776611,3049401,
2022-09-10,3049401,3107500,3013995,3085471,
2022-09-11,3085471,3115999,3044342,3112029,
2022-09-12,3110609,3207000,3081418,3193180,
2022-09-13,3193180,3236900,2876543,2915000,
2022-09-14,2915000,2963998,2810000,2893442,
2022-09-15,2893442,2921499,2797463,2824620,
2022-09-16,2824620,2845000,2768334,2830184,
2022-09-17,2830184,2884537,2825163,2877543,
2022-09-18,2877543,2877543,2768909,2774493,
2022-09-19,2774493,2817776,2621000,2799301,
2022-09-20,2799301,2807719,2693500,2711477,
2022-09-21,2711477,2875500,2616601,2664383,
2022-09-22,2666023,2781081,2651774,2761600,
2022-09-23,2761600,2778620,2656792,2763014,
2022-09-24,2763014,2766319,2697000,2713000,
2022-09-25,2713000,2748657,2675402,2701054,
2022-09-26,2701054,2783042,2690804,2776622,
2022-09-27,2776622,2942000,2730000,2762000,
2022-09-28,2762000,2848500,2675001,2803485,
2022-09-29,2803485,2836666,2726309,2829945,
2022-09-30,2829768,2915500,2773956,2812125,
2022-10-01,2812125,2821238,2778882,2796384,
2022-10-02,2796384,2809500,2742785,2760294,
2022-10-03,2760294,2848867,2750000,2838285,
2022-10-04,2838285,2949799,2823057,2927755,
2022-10-05,2927755,2939699,2858436,2912383,
2022-10-06,2912383,2955660,2880000,2897339,
2022-10-07,2897339,2908149,2810000,2841529,
2022-10-08,2841642,2852900,2802137,2825055,
2022-10-09,2825055,2844213,2812281,2830176,
2022-10-10,2830176,2841299,2775003,2790180,
2022-10-11,2790180,2806738,2750082,2782585,
2022-10-12,2782585,2825108,2781977,2813409,
2022-10-13,2813357,2869998,2681926,2853000,
2022-10-14,2853000,2934224,2839012,2853200,
2022-10-15,2851635,2859525,2823159,2835160,
2022-10-16,2835160,2885946,2835095,2862432,
2022-10-17,2862432,2922000,2846735,2910832,
2022-10-18,2910832,2932455,2850000,2885000,
2022-10-19,2885000,2888638,2857000,2865542,
2022-10-20,2865542,2893999,2837256,2860981,
2022-10-21,2860981,2892222,2798378,2833900,
2022-10-22,2833900,2845955,2827133,2838888,
2022-10-23,2838888,2924573,2824040,2885417,
2022-10-24,2885417,2905766,2857238,2879844,
2022-10-25,2879844,3017066,2867223,2970628,
2022-10-26,2970628,3083502,2966429,3036098,
2022-10-27,3036098,3046616,2952207,2968206,
2022-10-28,2968206,3063163,2952500,3036616,
2022-10-29,3036616,3106062,3031624,3068097,
2022-10-30,3068097,3087987,3025082,3050229,
2022-10-31,3050229,3093123,3013947,3049897,
2022-11-01,3049897,3058678,3002199,3030463,
2022-11-02,3030463,3040903,2967208,2982300,
2022-11-03,2982300,3014532,2972600,2998245,
2022-11-04,2998245,3118430,2994728,3101621,
2022-11-05,3100800,3148000,3092227,3125000,
2022-11-06,3125000,3132829,3070698,3073397,
2022-11-07,3073397,3105939,2991929,3021568,
2022-11-08,3021568,3031397,2525003,2699474,
2022-11-09,2699474,2705754,2288780,2332774,
2022-11-10,2336010,2565000,2315080,2502222,
2022-11-11,2502222,2513669,2300000,2367945,
2022-11-12,2367942,2375000,2312211,2325204,
2022-11-13,2325204,2348807,2250000,2277235,
2022-11-14,2277235,2418258,2210000,2328565,
2022-11-15,2328565,2382895,2320995,2347670,
2022-11-16,2347670,2380000,2289504,2309925,
2022-11-17,2326369,2347769,2291111,2343997,
2022-11-18,2356269,2357000,2315738,2334873,
2022-11-19,2335162,2358937,2329089,2343447,
2022-11-20,2343447,2348997,2268449,2282000,
2022-11-21,2282000,2309031,2200317,2240670,
2022-11-22,2240670,2304999,2218167,2286096,
2022-11-23,2286096,2355000,2279509,2312995,
2022-11-24,2312995,2332745,2284330,2303333,
2022-11-25,2303333,2317297,2270000,2305000,
2022-11-26,2305000,2327500,2291621,2299982,
2022-11-27,2299982,2319000,2297437,2300220,
2022-11-28,2300220,2306904,2230997,2253660,
2022-11-29,2253660,2297025,2233915,2287500,
2022-11-30,2287500,2384000,2285813,2362402,
2022-12-01,2362402,2372282,2294231,2305821,
2022-12-02,2305906,2319561,2284998,2303630,
2022-12-03,2303630,2310000,2273200,2275003,
2022-12-04,2275006,2314444,2273951,2307133,
2022-12-05,2307133,2354274,2302381,2318756,
2022-12-06,2318756,2342733,2313000,2339146,
2022-12-07,2339146,2346500,2292292,2298160,
2022-12-08,2298160,2363000,2294266,2353209,
2022-12-09,2353209,2359000,2330240,2340123,
2022-12-10,2340123,2354362,2338001,2341846,
2022-12-11,2341976,2357999,2335555,2339354,
2022-12-12,2339354,2370341,2314172,2365869,
2022-12-13,2365869,2444784,2353236,2412550,
2022-12-14,2412550,2479383,2393785,2411599,
2022-12-15,2411599,2426000,2382209,2393138,
2022-12-16,2393138,2406556,2264300,2278357,
2022-12-17,2278357,2299277,2271222,2297103,
2022-12-18,2297103,2301712,2280383,2287667,
2022-12-19,2287667,2292720,2231834,2253070,
2022-12-20,2253070,2309685,2205579,2234548,
2022-12-21,2234548,2238687,2217372,2231173,
2022-12-22,2231173,2233432,2197578,2227277,
2022-12-23,2227277,2247594,2222563,2232669,
2022-12-24,2232669,2242953,2231767,2239307,
2022-12-25,2239307,2243147,2227340,2239193,
2022-12-26,2239193,2249260,2232323,2248064,
2022-12-27,2247132,2253000,2216000,2231887,
2022-12-28,2231887,2247689,2215249,2218908,
2022-12-29,2218904,2224221,2201718,2214791,
2022-12-30,2214791,2214791,2156000,2180500,
2022-12-31,2180500,2182388,2165500,2172002,
2023-01-01,2172331,2181425,2164538,2177871,
2023-01-02,2177871,2196912,2171000,2196299,
2023-01-03,2181091,2193568,2162563,2189471,
2023-01-04,2189471,2249510,2182392,2228779,
2023-01-05,2228779,2261003,2215791,2243978,
2023-01-06,2243978,2260339,2223201,2240905,
2023-01-07,2240905,2244034,2237828,2240863,
2023-01-08,2240863,2266747,2238000,2259908,
2023-01-09,2259010,2292273,2258488,2265058,
2023-01-10,2264929,2312814,2261294,2304503,
2023-01-11,2304503,2371811,2296222,2367045,
2023-01-12,2367045,2466966,2345212,2436200,
2023-01-13,2436200,2558436,2414619,2549133,
2023-01-14,2549133,2719888,2544396,2679034,
2023-01-15,2679034,2692000,2633073,2674422,
2023-01-16,2674422,2756328,2657700,2721136,
2023-01-17,2721136,2767300,2687000,2714156,
2023-01-18,2713630,2800722,2624676,2658512,
2023-01-19,2658387,2719502,2655368,2707959,
2023-01-20,2707959,2946809,2696414,2938122,
2023-01-21,2938122,3023818,2905000,2949635,
2023-01-22,2949635,2990912,2890538,2943351,
2023-01-23,2943351,3025000,2931784,2996204,
2023-01-24,2996204,3017307,2928004,2951571,
2023-01-25,2951571,3085817,2901862,2982604,
2023-01-26,2982500,3019866,2968134,2988503,
2023-01-27,2988503,3050897,2927777,2996919,
2023-01-28,2996919,3010558,2977900,2992830,
2023-01-29,2992830,3108565,2987331,3087116,
2023-01-30,3087106,3095237,2940000,2985000,
2023-01-31,2985000,3032834,2968808,3010686,
2023-02-01,3010686,3070152,2959535,3051950,
2023-02-02,3051950,3109629,3015009,3030000,
2023-02-03,3030000,3101000,3011112,3073100,
2023-02-04,3073100,3093805,3054925,3062004,
2023-02-05,3062004,3074335,2999500,3027559,
2023-02-06,3027559,3074450,2986700,3020949,
2023-02-07,3020949,3052000,2992613,3045857,
2023-02-08,3046149,3063433,2983765,3017881,
2023-02-09,3017881,3028404,2856542,2867992,
2023-02-10,2867992,2888607,2823386,2843050,
2023-02-11,2843051,2880046,2839593,2877345,
2023-02-12,2877345,2902779,2845104,2866372,
2023-02-13,2866372,2895000,2836224,2883883,
2023-02-14,2883883,2967412,2863000,2956396,
2023-02-15,2956396,3245829,2934000,3244685,
2023-02-16,3244685,3380805,3146986,3150757,
2023-02-17,3150000,3353848,3129997,3294909,
2023-02-18,3294909,3332000,3280000,3305448,
2023-02-19,3305448,3370000,3258187,3262962,
2023-02-20,3262238,3363508,3204999,3334159,
2023-02-21,3334159,3399522,3260670,3300966,
2023-02-22,3300966,3302954,3181395,3266057,
2023-02-23,3266057,3316693,3190000,3223476,
2023-02-24,3223476,3253171,3126620,3165630,
2023-02-25,3165630,3169131,3110275,3163298,
2023-02-26,3163298,3230000,3149326,3212382,
2023-02-27,3212382,3248754,3154920,3202008,
2023-02-28,3202008,3222222,3136270,3155487,
2023-03-01,3155487,3255934,3142841,3219804,
2023-03-02,3219804,3239029,3180000,3208255,
2023-03-03,3208255,3209999,3014447,3041398,
2023-03-04,3041398,3050000,3020066,3042057,
2023-03-05,3042107,3082404,3026789,3053563,
2023-03-06,3053563,3076664,3032768,3049487,
2023-03-07,3049487,3070803,3005001,3051466,
2023-03-08,3051008,3064895,2966666,2979241,
2023-03-09,2978131,2988605,2730000,2785210,
2023-03-10,2785210,2787042,2660444,2734625,
2023-03-11,2734625,2822048,2690025,2787271,
2023-03-12,2787271,2997784,2766591,2992420,
2023-03-13,2992417,3258838,2917382,3212000,
2023-03-14,3212714,3538999,3203615,3318143,
2023-03-15,3318143,3372653,3180383,3238181,
2023-03-16,3238181,3363660,3216987,3344269,
2023-03-17,3344269,3666600,3332526,3617348,
2023-03-18,3617348,3659607,3525573,3561299,
2023-03-19,3561299,3751518,3551366,3715454,
2023-03-20,3715454,3749509,3598219,3666000,
2023-03-21,3664621,3771000,3626552,3730781,
2023-03-22,3730781,3824967,3508200,3602128,
2023-03-23,3602128,3785993,3588524,3711965,
2023-03-24,3711965,3719500,3540681,3603421,
2023-03-25,3603421,3645252,3565326,3608253,
2023-03-26,3608253,3692597,3601085,3668268,
2023-03-27,3668268,3691938,3500500,3571686,
2023-03-28,3571686,3596953,3503273,3576392,
2023-03-29,3576392,3780000,3573071,3755596,
2023-03-30,3755596,3861243,3671290,3734098,
2023-03-31,3734098,3814999,3676822,3784690,
2023-04-01,3784951,3828869,3757000,3783219,
2023-04-02,3783219,3791010,3711777,3763080,
2023-04-03,3763080,3803001,3629997,3687595,
2023-04-04,3687595,3780791,3671214,3717669,
2023-04-05,3717669,3789632,3665175,3701778,
2023-04-06,3701737,3718721,3655800,3698808,
